,y,x,osmid,lon,lat,ref,highway,geometry
509,22.3296627,114.1635974,339054215,114.1635974,22.3296627,,,POINT (114.1635974 22.3296627)
510,22.3264994,114.1677218,339054265,114.1677218,22.3264994,,,POINT (114.1677218 22.3264994)
511,22.3264889,114.1677437,339054415,114.1677437,22.3264889,,traffic_signals,POINT (114.1677437 22.3264889)
512,22.3677107,114.1745025,344579193,114.1745025,22.3677107,,,POINT (114.1745025 22.3677107)
513,22.2555057,114.1386219,345538778,114.1386219,22.2555057,,,POINT (114.1386219 22.2555057)
514,22.2560294,114.1381785,345538779,114.1381785,22.2560294,,,POINT (114.1381785 22.2560294)
515,22.2780785,114.1595941,356278264,114.1595941,22.2780785,,,POINT (114.1595941 22.2780785)
516,22.2778,114.1573463,356278337,114.1573463,22.2778,,,POINT (114.1573463 22.2778)
517,22.2779919,114.1571129,356279479,114.1571129,22.2779919,,,POINT (114.1571129 22.2779919)
518,22.2883523,114.1385229,356559053,114.1385229,22.2883523,,,POINT (114.1385229 22.2883523)
519,22.2891603,114.1402635,356559133,114.1402635,22.2891603,,,POINT (114.1402635 22.2891603)
520,22.2897197,114.142394,356559137,114.142394,22.2897197,1B;1A,motorway_junction,POINT (114.142394 22.2897197)
521,22.27808,114.15314,356627248,114.15314,22.27808,,,POINT (114.15314 22.27808)
522,22.3465953,114.110262,360585088,114.110262,22.3465953,,,POINT (114.110262 22.3465953)
523,22.3465404,114.1105688,360585090,114.1105688,22.3465404,,,POINT (114.1105688 22.3465404)
524,22.3468393,114.1102424,360585095,114.1102424,22.3468393,,,POINT (114.1102424 22.3468393)
525,22.3478804,114.1104879,360585139,114.1104879,22.3478804,,,POINT (114.1104879 22.3478804)
526,22.3477879,114.1102782,360585140,114.1102782,22.3477879,,,POINT (114.1102782 22.3477879)
527,22.3473871,114.1110337,360585708,114.1110337,22.3473871,,,POINT (114.1110337 22.3473871)
528,22.3654885,114.1205173,361110847,114.1205173,22.3654885,,,POINT (114.1205173 22.3654885)
529,22.3570861,114.1249109,361112439,114.1249109,22.3570861,,,POINT (114.1249109 22.3570861)
530,22.2858639,114.1591206,365548743,114.1591206,22.2858639,,,POINT (114.1591206 22.2858639)
531,22.2854832,114.1600929,365549428,114.1600929,22.2854832,,,POINT (114.1600929 22.2854832)
532,22.2856776,114.1557183,365827150,114.1557183,22.2856776,,,POINT (114.1557183 22.2856776)
533,22.2815792,114.1623741,366080458,114.1623741,22.2815792,,,POINT (114.1623741 22.2815792)
534,22.2795446,114.1698185,366080838,114.1698185,22.2795446,,,POINT (114.1698185 22.2795446)
535,22.2794479,114.170795,366080839,114.170795,22.2794479,,,POINT (114.170795 22.2794479)
536,22.2801898,114.1642653,366080884,114.1642653,22.2801898,,,POINT (114.1642653 22.2801898)
537,22.2804151,114.1637021,366080886,114.1637021,22.2804151,,,POINT (114.1637021 22.2804151)
538,22.2895276,114.1945437,366190357,114.1945437,22.2895276,H050,,POINT (114.1945437 22.2895276)
539,22.3785521,114.1862766,366193793,114.1862766,22.3785521,,,POINT (114.1862766 22.3785521)
540,22.3788707,114.1875105,366193794,114.1875105,22.3788707,,,POINT (114.1875105 22.3788707)
541,22.3808898,114.1874004,366193843,114.1874004,22.3808898,,,POINT (114.1874004 22.3808898)
542,22.382812,114.1892472,366193849,114.1892472,22.382812,,,POINT (114.1892472 22.382812)
543,22.3819458,114.191059,366194221,114.191059,22.3819458,,,POINT (114.191059 22.3819458)
544,22.3828845,114.1917582,366197781,114.1917582,22.3828845,NT036,,POINT (114.1917582 22.3828845)
545,22.3891378,114.1982021,366197788,114.1982021,22.3891378,,,POINT (114.1982021 22.3891378)
546,22.3898397,114.1945097,366197956,114.1945097,22.3898397,,,POINT (114.1945097 22.3898397)
547,22.3867192,114.1911257,366197965,114.1911257,22.3867192,2,motorway_junction,POINT (114.1911257 22.3867192)
548,22.3844184,114.1899239,366198898,114.1899239,22.3844184,NT035,,POINT (114.1899239 22.3844184)
549,22.3848651,114.189369,366198900,114.189369,22.3848651,NT035,,POINT (114.189369 22.3848651)
550,22.3787385,114.1965741,367371262,114.1965741,22.3787385,,,POINT (114.1965741 22.3787385)
551,22.3791344,114.1967047,367371263,114.1967047,22.3791344,NT076,,POINT (114.1967047 22.3791344)
552,22.3794555,114.1968945,367371264,114.1968945,22.3794555,NT076,,POINT (114.1968945 22.3794555)
553,22.3878098,114.2044231,367843507,114.2044231,22.3878098,,,POINT (114.2044231 22.3878098)
554,22.3046415,114.1836122,384147520,114.1836122,22.3046415,,,POINT (114.1836122 22.3046415)
555,22.3021806,114.184099,384147522,114.184099,22.3021806,,,POINT (114.184099 22.3021806)
556,22.3024617,114.186642,384147858,114.186642,22.3024617,,,POINT (114.186642 22.3024617)
557,22.3025317,114.1843653,384148134,114.1843653,22.3025317,,,POINT (114.1843653 22.3025317)
558,22.3359981,114.1446357,384191970,114.1446357,22.3359981,,,POINT (114.1446357 22.3359981)
559,22.3356031,114.1447759,384192729,114.1447759,22.3356031,2A,motorway_junction,POINT (114.1447759 22.3356031)
560,22.3673241,114.1710975,384204046,114.1710975,22.3673241,1B,motorway_junction,POINT (114.1710975 22.3673241)
561,22.3671298,114.1712406,384204734,114.1712406,22.3671298,,,POINT (114.1712406 22.3671298)
562,22.3772996,114.1784095,384208344,114.1784095,22.3772996,,,POINT (114.1784095 22.3772996)
563,22.3031549,114.1880767,384382066,114.1880767,22.3031549,,,POINT (114.1880767 22.3031549)
564,22.3039308,114.1877003,384382119,114.1877003,22.3039308,,,POINT (114.1877003 22.3039308)
565,22.3031087,114.1888985,384382192,114.1888985,22.3031087,,,POINT (114.1888985 22.3031087)
566,22.3007575,114.1842732,384385509,114.1842732,22.3007575,,,POINT (114.1842732 22.3007575)
567,22.3006559,114.1851855,384387096,114.1851855,22.3006559,,,POINT (114.1851855 22.3006559)
568,22.3022677,114.1838961,384389283,114.1838961,22.3022677,,,POINT (114.1838961 22.3022677)
569,22.3123004,114.2354188,388082184,114.2354188,22.3123004,3B,motorway_junction,POINT (114.2354188 22.3123004)
570,22.334072,114.1788503,394176396,114.1788503,22.334072,9C,motorway_junction,POINT (114.1788503 22.334072)
571,22.322848,114.2692725,416364950,114.2692725,22.322848,,,POINT (114.2692725 22.322848)
572,22.3225859,114.2693497,416364959,114.2693497,22.3225859,,,POINT (114.2693497 22.3225859)
573,22.2843641,114.1344696,419510712,114.1344696,22.2843641,,,POINT (114.1344696 22.2843641)
574,22.3202362,114.1657513,419752768,114.1657513,22.3202362,,,POINT (114.1657513 22.3202362)
575,22.2868503,114.1316447,420039039,114.1316447,22.2868503,,,POINT (114.1316447 22.2868503)
576,22.304662,114.167179,420041549,114.167179,22.304662,,,POINT (114.167179 22.304662)
577,22.3047801,114.1674129,420041599,114.1674129,22.3047801,,,POINT (114.1674129 22.3047801)
578,22.3061993,114.1653712,420041600,114.1653712,22.3061993,,,POINT (114.1653712 22.3061993)
579,22.3634104,114.1713033,439184400,114.1713033,22.3634104,NT238,,POINT (114.1713033 22.3634104)
580,22.3700109,114.1767097,439187876,114.1767097,22.3700109,,,POINT (114.1767097 22.3700109)
581,22.3714597,114.178409,439187890,114.178409,22.3714597,,,POINT (114.178409 22.3714597)
582,22.3711544,114.1786033,439187905,114.1786033,22.3711544,,,POINT (114.1786033 22.3711544)
583,22.3711482,114.1787763,439187922,114.1787763,22.3711482,,,POINT (114.1787763 22.3711482)
584,22.3716779,114.1788111,439187929,114.1788111,22.3716779,,,POINT (114.1788111 22.3716779)
585,22.3714028,114.179024,439187930,114.179024,22.3714028,,,POINT (114.179024 22.3714028)
586,22.371313,114.179003,439187932,114.179003,22.371313,,,POINT (114.179003 22.371313)
587,22.3760117,114.175526,439188985,114.175526,22.3760117,,,POINT (114.175526 22.3760117)
588,22.3716908,114.1787272,439189005,114.1787272,22.3716908,,,POINT (114.1787272 22.3716908)
589,22.3749373,114.1881502,439190745,114.1881502,22.3749373,NT001,,POINT (114.1881502 22.3749373)
590,22.3764399,114.1766377,439993232,114.1766377,22.3764399,,,POINT (114.1766377 22.3764399)
591,22.3756101,114.1757742,439993233,114.1757742,22.3756101,,,POINT (114.1757742 22.3756101)
592,22.3755328,114.175662,439993234,114.175662,22.3755328,,,POINT (114.175662 22.3755328)
593,22.3741163,114.1765698,439996535,114.1765698,22.3741163,,,POINT (114.1765698 22.3741163)
594,22.3256105,114.2106825,440549225,114.2106825,22.3256105,,,POINT (114.2106825 22.3256105)
595,22.3240159,114.19111,440645694,114.19111,22.3240159,,,POINT (114.19111 22.3240159)
596,22.27959,114.22931,440971542,114.22931,22.27959,,,POINT (114.22931 22.27959)
597,22.279473,114.229436,440974206,114.229436,22.279473,,,POINT (114.229436 22.279473)
598,22.2806194,114.2257353,440974321,114.2257353,22.2806194,,,POINT (114.2257353 22.2806194)
599,22.2690896,114.2397864,440983321,114.2397864,22.2690896,,,POINT (114.2397864 22.2690896)
600,22.3417621,114.1963517,441031813,114.1963517,22.3417621,10A,motorway_junction,POINT (114.1963517 22.3417621)
601,22.3416994,114.1982098,441031815,114.1982098,22.3416994,10,motorway_junction,POINT (114.1982098 22.3416994)
602,22.3394362,114.2070128,441032452,114.2070128,22.3394362,,,POINT (114.2070128 22.3394362)
603,22.3363,114.1434848,441037772,114.1434848,22.3363,,,POINT (114.1434848 22.3363)
604,22.3054804,114.1888164,441532227,114.1888164,22.3054804,,,POINT (114.1888164 22.3054804)
605,22.3030675,114.1869026,441534483,114.1869026,22.3030675,,,POINT (114.1869026 22.3030675)
606,22.295449,114.17583,441535164,114.17583,22.295449,,,POINT (114.17583 22.295449)
607,22.294626,114.1724507,441535168,114.1724507,22.294626,,,POINT (114.1724507 22.294626)
608,22.2945935,114.1711524,441535437,114.1711524,22.2945935,,,POINT (114.1711524 22.2945935)
609,22.2951862,114.1753533,441549980,114.1753533,22.2951862,,,POINT (114.1753533 22.2951862)
610,22.3410679,114.1894464,441564392,114.1894464,22.3410679,,,POINT (114.1894464 22.3410679)
611,22.3428066,114.1896222,441564851,114.1896222,22.3428066,,,POINT (114.1896222 22.3428066)
612,22.3403149,114.198301,441605110,114.198301,22.3403149,,,POINT (114.198301 22.3403149)
613,22.3424009,114.1889929,441606320,114.1889929,22.3424009,,,POINT (114.1889929 22.3424009)
614,22.3425454,114.1876386,441606399,114.1876386,22.3425454,11,motorway_junction,POINT (114.1876386 22.3425454)
615,22.3398969,114.2021357,441609808,114.2021357,22.3398969,,,POINT (114.2021357 22.3398969)
616,22.3385011,114.2039809,441609810,114.2039809,22.3385011,,,POINT (114.2039809 22.3385011)
617,22.340477,114.2035722,441609816,114.2035722,22.340477,,,POINT (114.2035722 22.340477)
618,22.3379775,114.2049798,441609900,114.2049798,22.3379775,,,POINT (114.2049798 22.3379775)
619,22.3390793,114.2061558,441609950,114.2061558,22.3390793,,,POINT (114.2061558 22.3390793)
620,22.3391277,114.2061414,441609951,114.2061414,22.3391277,,,POINT (114.2061414 22.3391277)
621,22.3393672,114.2064923,441609954,114.2064923,22.3393672,,,POINT (114.2064923 22.3393672)
622,22.3389565,114.2065502,441609958,114.2065502,22.3389565,,,POINT (114.2065502 22.3389565)
623,22.3391322,114.2066531,441610892,114.2066531,22.3391322,,,POINT (114.2066531 22.3391322)
624,22.3374044,114.2036701,441611286,114.2036701,22.3374044,,,POINT (114.2036701 22.3374044)
625,22.3384358,114.2059265,441611305,114.2059265,22.3384358,,,POINT (114.2059265 22.3384358)
626,22.3372114,114.2062595,441611319,114.2062595,22.3372114,,,POINT (114.2062595 22.3372114)
627,22.3403427,114.2016195,441613148,114.2016195,22.3403427,,priority,POINT (114.2016195 22.3403427)
628,22.3453007,114.1955061,441991633,114.1955061,22.3453007,,,POINT (114.1955061 22.3453007)
629,22.299813,114.1800191,452737038,114.1800191,22.299813,,,POINT (114.1800191 22.299813)
630,22.3068894,114.1865902,459474122,114.1865902,22.3068894,,,POINT (114.1865902 22.3068894)
631,22.3042773,114.1863787,459476552,114.1863787,22.3042773,,,POINT (114.1863787 22.3042773)
632,22.3332825,114.2003622,470199192,114.2003622,22.3332825,,,POINT (114.2003622 22.3332825)
633,22.3371412,114.1412033,470205442,114.1412033,22.3371412,,,POINT (114.1412033 22.3371412)
634,22.3364698,114.1449903,470205583,114.1449903,22.3364698,K119,,POINT (114.1449903 22.3364698)
635,22.283878,114.2219171,471196155,114.2219171,22.283878,,,POINT (114.2219171 22.283878)
636,22.2901342,114.2130289,471196272,114.2130289,22.2901342,,,POINT (114.2130289 22.2901342)
637,22.3605341,114.0981661,471284432,114.0981661,22.3605341,,,POINT (114.0981661 22.3605341)
638,22.3607029,114.0989459,471284433,114.0989459,22.3607029,,,POINT (114.0989459 22.3607029)
639,22.3595259,114.1071603,471284583,114.1071603,22.3595259,,,POINT (114.1071603 22.3595259)
640,22.3626435,114.1171538,471285376,114.1171538,22.3626435,,,POINT (114.1171538 22.3626435)
641,22.3625352,114.1162473,471285426,114.1162473,22.3625352,,,POINT (114.1162473 22.3625352)
642,22.3700778,114.1232861,471287622,114.1232861,22.3700778,,,POINT (114.1232861 22.3700778)
643,22.3598803,114.1196406,471288239,114.1196406,22.3598803,,,POINT (114.1196406 22.3598803)
644,22.3575046,114.1213109,471288243,114.1213109,22.3575046,10,motorway_junction,POINT (114.1213109 22.3575046)
645,22.3177425,114.2087817,473886075,114.2087817,22.3177425,,,POINT (114.2087817 22.3177425)
646,22.3209618,114.2056982,473886148,114.2056982,22.3209618,1D,motorway_junction,POINT (114.2056982 22.3209618)
647,22.3168847,114.2109615,473886169,114.2109615,22.3168847,,,POINT (114.2109615 22.3168847)
648,22.3250698,114.2038478,473886266,114.2038478,22.3250698,,,POINT (114.2038478 22.3250698)
649,22.322718,114.2036219,473886313,114.2036219,22.322718,2,motorway_junction,POINT (114.2036219 22.322718)
650,22.3243472,114.2024933,473886351,114.2024933,22.3243472,,,POINT (114.2024933 22.3243472)
651,22.3253092,114.2059777,473886371,114.2059777,22.3253092,,,POINT (114.2059777 22.3253092)
652,22.325419,114.2086275,473886391,114.2086275,22.325419,,,POINT (114.2086275 22.325419)
653,22.3249647,114.2038324,473886430,114.2038324,22.3249647,,,POINT (114.2038324 22.3249647)
654,22.3241363,114.2028178,473886501,114.2028178,22.3241363,,,POINT (114.2028178 22.3241363)
655,22.3233067,114.2031236,473886513,114.2031236,22.3233067,,,POINT (114.2031236 22.3233067)
656,22.3251887,114.205989,473886525,114.205989,22.3251887,,,POINT (114.205989 22.3251887)
657,22.3240599,114.2014741,473886634,114.2014741,22.3240599,2,motorway_junction,POINT (114.2014741 22.3240599)
658,22.3220765,114.2044824,473886669,114.2044824,22.3220765,,,POINT (114.2044824 22.3220765)
659,22.3199566,114.2069543,473886676,114.2069543,22.3199566,,,POINT (114.2069543 22.3199566)
660,22.3193214,114.2077096,473886682,114.2077096,22.3193214,1B,motorway_junction,POINT (114.2077096 22.3193214)
661,22.3235495,114.2025737,473886800,114.2025737,22.3235495,,,POINT (114.2025737 22.3235495)
662,22.3308614,114.2051274,474081604,114.2051274,22.3308614,,,POINT (114.2051274 22.3308614)
663,22.3361791,114.2043444,474081617,114.2043444,22.3361791,3A,motorway_junction,POINT (114.2043444 22.3361791)
664,22.3338535,114.2058977,474081732,114.2058977,22.3338535,,,POINT (114.2058977 22.3338535)
665,22.3329433,114.2050027,474081753,114.2050027,22.3329433,,,POINT (114.2050027 22.3329433)
666,22.3358804,114.204352,474081800,114.204352,22.3358804,,,POINT (114.204352 22.3358804)
667,22.3318342,114.205068,474081808,114.205068,22.3318342,3,motorway_junction,POINT (114.205068 22.3318342)
668,22.3336023,114.2052445,474081845,114.2052445,22.3336023,3,motorway_junction,POINT (114.2052445 22.3336023)
669,22.3351254,114.2039031,474081882,114.2039031,22.3351254,,,POINT (114.2039031 22.3351254)
670,22.334997,114.2036645,474081967,114.2036645,22.334997,,,POINT (114.2036645 22.334997)
671,22.3339411,114.2061388,474082142,114.2061388,22.3339411,,,POINT (114.2061388 22.3339411)
672,22.3334106,114.2073809,474082328,114.2073809,22.3334106,,,POINT (114.2073809 22.3334106)
673,22.3333967,114.2005963,474082382,114.2005963,22.3333967,,,POINT (114.2005963 22.3333967)
674,22.3255357,114.2086127,474103050,114.2086127,22.3255357,,,POINT (114.2086127 22.3255357)
675,22.3297989,114.2107159,474104431,114.2107159,22.3297989,,,POINT (114.2107159 22.3297989)
676,22.3267495,114.2139232,474201885,114.2139232,22.3267495,6F,motorway_junction,POINT (114.2139232 22.3267495)
677,22.3251596,114.2149343,474201896,114.2149343,22.3251596,,,POINT (114.2149343 22.3251596)
678,22.3272682,114.2133289,474201902,114.2133289,22.3272682,,,POINT (114.2133289 22.3272682)
679,22.3269598,114.2122565,474201926,114.2122565,22.3269598,,,POINT (114.2122565 22.3269598)
680,22.3244148,114.211412,474201940,114.211412,22.3244148,,,POINT (114.211412 22.3244148)
681,22.3298274,114.2108565,474201947,114.2108565,22.3298274,,,POINT (114.2108565 22.3298274)
682,22.3185789,114.2147402,474201968,114.2147402,22.3185789,6C,motorway_junction,POINT (114.2147402 22.3185789)
683,22.3317399,114.208881,474201971,114.208881,22.3317399,,,POINT (114.208881 22.3317399)
684,22.3047418,114.1670282,474209048,114.1670282,22.3047418,,,POINT (114.1670282 22.3047418)
685,22.3048891,114.1673447,474209050,114.1673447,22.3048891,,,POINT (114.1673447 22.3048891)
686,22.337691,114.2034405,474367490,114.2034405,22.337691,,,POINT (114.2034405 22.337691)
687,22.3387211,114.2033931,474367508,114.2033931,22.3387211,,,POINT (114.2033931 22.3387211)
688,22.3387322,114.2060465,474367533,114.2060465,22.3387322,,,POINT (114.2060465 22.3387322)
689,22.3397406,114.2034429,474367610,114.2034429,22.3397406,,,POINT (114.2034429 22.3397406)
690,22.3383799,114.2044325,474367700,114.2044325,22.3383799,,,POINT (114.2044325 22.3383799)
691,22.3431656,114.1986631,474367937,114.1986631,22.3431656,,,POINT (114.1986631 22.3431656)
692,22.3156176,114.2181971,474384742,114.2181971,22.3156176,,,POINT (114.2181971 22.3156176)
693,22.3341387,114.2085149,474384962,114.2085149,22.3341387,,,POINT (114.2085149 22.3341387)
694,22.3343446,114.2085981,474384965,114.2085981,22.3343446,,,POINT (114.2085981 22.3343446)
695,22.334072,114.2087049,474384966,114.2087049,22.334072,,,POINT (114.2087049 22.334072)
696,22.3344321,114.2080047,474384968,114.2080047,22.3344321,,,POINT (114.2080047 22.3344321)
697,22.3345862,114.2082877,474384971,114.2082877,22.3345862,,,POINT (114.2082877 22.3345862)
698,22.3332489,114.2077708,474384976,114.2077708,22.3332489,,,POINT (114.2077708 22.3332489)
699,22.3324535,114.2079933,474384980,114.2079933,22.3324535,,,POINT (114.2079933 22.3324535)
700,22.3341848,114.2091871,474384983,114.2091871,22.3341848,,,POINT (114.2091871 22.3341848)
701,22.334081,114.2120525,474384993,114.2120525,22.334081,,,POINT (114.2120525 22.334081)
702,22.3340507,114.2119125,474384999,114.2119125,22.3340507,,,POINT (114.2119125 22.3340507)
703,22.3343356,114.2080004,474385007,114.2080004,22.3343356,,,POINT (114.2080004 22.3343356)
704,22.3103051,114.2291331,474385689,114.2291331,22.3103051,,,POINT (114.2291331 22.3103051)
705,22.3412814,114.1992451,474386313,114.1992451,22.3412814,9,motorway_junction,POINT (114.1992451 22.3412814)
706,22.3255022,114.2094214,474570738,114.2094214,22.3255022,,,POINT (114.2094214 22.3255022)
707,22.3257831,114.2116782,474570756,114.2116782,22.3257831,,,POINT (114.2116782 22.3257831)
708,22.3258428,114.2116029,474570788,114.2116029,22.3258428,,,POINT (114.2116029 22.3258428)
709,22.325053,114.2112556,474570873,114.2112556,22.325053,,,POINT (114.2112556 22.325053)
710,22.3255935,114.2093506,474570895,114.2093506,22.3255935,,,POINT (114.2093506 22.3255935)
711,22.3262016,114.2117218,474570909,114.2117218,22.3262016,,,POINT (114.2117218 22.3262016)
712,22.3169406,114.2122776,474589520,114.2122776,22.3169406,,,POINT (114.2122776 22.3169406)
713,22.3083707,114.2280576,474660131,114.2280576,22.3083707,,,POINT (114.2280576 22.3083707)
714,22.3088423,114.2290757,474660216,114.2290757,22.3088423,2B,motorway_junction,POINT (114.2290757 22.3088423)
715,22.306915,114.2216616,474660220,114.2216616,22.306915,2C,motorway_junction,POINT (114.2216616 22.306915)
716,22.3062992,114.2244726,474660228,114.2244726,22.3062992,,,POINT (114.2244726 22.3062992)
717,22.3154339,114.2184057,474660231,114.2184057,22.3154339,,,POINT (114.2184057 22.3154339)
718,22.3168228,114.2141588,474660247,114.2141588,22.3168228,,,POINT (114.2141588 22.3168228)
719,22.3178239,114.213072,474660256,114.213072,22.3178239,,,POINT (114.213072 22.3178239)
720,22.316519,114.2161401,474660270,114.2161401,22.316519,6A,motorway_junction,POINT (114.2161401 22.316519)
721,22.3182818,114.2131497,474660292,114.2131497,22.3182818,,,POINT (114.2131497 22.3182818)
722,22.3182635,114.2120192,474660293,114.2120192,22.3182635,1A,motorway_junction,POINT (114.2120192 22.3182635)
723,22.3145521,114.2207995,474660354,114.2207995,22.3145521,,,POINT (114.2207995 22.3145521)
724,22.3084223,114.2224688,474660997,114.2224688,22.3084223,,,POINT (114.2224688 22.3084223)
725,22.3089725,114.2222955,474661009,114.2222955,22.3089725,,,POINT (114.2222955 22.3089725)
726,22.3088231,114.2226603,474661013,114.2226603,22.3088231,,traffic_signals,POINT (114.2226603 22.3088231)
727,22.3064425,114.2243187,474719598,114.2243187,22.3064425,,,POINT (114.2243187 22.3064425)
728,22.3065173,114.2244206,474719606,114.2244206,22.3065173,,,POINT (114.2244206 22.3065173)
729,22.341999,114.1986034,474728729,114.1986034,22.341999,,,POINT (114.1986034 22.341999)
730,22.3427097,114.1987013,474728736,114.1987013,22.3427097,,,POINT (114.1987013 22.3427097)
731,22.3423438,114.1990312,474728743,114.1990312,22.3423438,,,POINT (114.1990312 22.3423438)
732,22.3410543,114.199901,474728777,114.199901,22.3410543,,,POINT (114.199901 22.3410543)
733,22.3422595,114.1985283,474728794,114.1985283,22.3422595,,,POINT (114.1985283 22.3422595)
734,22.3423674,114.198659,474728799,114.198659,22.3423674,,,POINT (114.198659 22.3423674)
735,22.3406468,114.2001107,474728810,114.2001107,22.3406468,10,motorway_junction,POINT (114.2001107 22.3406468)
736,22.3406264,114.198643,474728823,114.198643,22.3406264,,,POINT (114.198643 22.3406264)
737,22.3406694,114.1983599,474728825,114.1983599,22.3406694,,,POINT (114.1983599 22.3406694)
738,22.3406876,114.1982319,474728827,114.1982319,22.3406876,,,POINT (114.1982319 22.3406876)
739,22.3396499,114.1979643,474728840,114.1979643,22.3396499,,,POINT (114.1979643 22.3396499)
740,22.3411619,114.1983204,474728848,114.1983204,22.3411619,,motorway_junction,POINT (114.1983204 22.3411619)
741,22.3424052,114.1985417,474728871,114.1985417,22.3424052,,,POINT (114.1985417 22.3424052)
742,22.343354,114.1889555,474728902,114.1889555,22.343354,,,POINT (114.1889555 22.343354)
743,22.3433619,114.1893069,474728909,114.1893069,22.3433619,,,POINT (114.1893069 22.3433619)
744,22.3412305,114.1984539,474728946,114.1984539,22.3412305,,,POINT (114.1984539 22.3412305)
745,22.3270446,114.2137255,478807879,114.2137255,22.3270446,6G,motorway_junction,POINT (114.2137255 22.3270446)
746,22.3284977,114.2133661,478809806,114.2133661,22.3284977,,,POINT (114.2133661 22.3284977)
747,22.319167,114.215297,478823966,114.215297,22.319167,,,POINT (114.215297 22.319167)
748,22.3192557,114.2152512,478824434,114.2152512,22.3192557,,,POINT (114.2152512 22.3192557)
749,22.3191095,114.2148531,478824721,114.2148531,22.3191095,,,POINT (114.2148531 22.3191095)
750,22.319454,114.2148284,478825367,114.2148284,22.319454,6D,motorway_junction,POINT (114.2148284 22.319454)
751,22.3193264,114.2152351,478825535,114.2152351,22.3193264,,,POINT (114.2152351 22.3193264)
752,22.3178379,114.2165628,478826293,114.2165628,22.3178379,,,POINT (114.2165628 22.3178379)
753,22.3041382,114.2350436,479579841,114.2350436,22.3041382,,priority,POINT (114.2350436 22.3041382)
754,22.3044485,114.2348757,479579843,114.2348757,22.3044485,,,POINT (114.2348757 22.3044485)
755,22.3047002,114.2353202,479579847,114.2353202,22.3047002,,priority,POINT (114.2353202 22.3047002)
756,22.3136065,114.2233674,479758923,114.2233674,22.3136065,K134,,POINT (114.2233674 22.3136065)
757,22.2808191,114.2353887,479762104,114.2353887,22.2808191,,,POINT (114.2353887 22.2808191)
758,22.3416625,114.1647406,482016065,114.1647406,22.3416625,,,POINT (114.1647406 22.3416625)
759,22.3736872,114.1016908,482132110,114.1016908,22.3736872,,,POINT (114.1016908 22.3736872)
760,22.3365891,114.1408996,482851443,114.1408996,22.3365891,,,POINT (114.1408996 22.3365891)
761,22.3774817,114.1797742,482906811,114.1797742,22.3774817,,,POINT (114.1797742 22.3774817)
762,22.3769786,114.1774656,482906818,114.1774656,22.3769786,,,POINT (114.1774656 22.3769786)
763,22.3734761,114.1750946,482907537,114.1750946,22.3734761,,,POINT (114.1750946 22.3734761)
764,22.3250746,114.1745225,484136661,114.1745225,22.3250746,,,POINT (114.1745225 22.3250746)
765,22.3089421,114.1671178,484141119,114.1671178,22.3089421,,,POINT (114.1671178 22.3089421)
766,22.3091375,114.1675326,484141125,114.1675326,22.3091375,,,POINT (114.1675326 22.3091375)
767,22.3072052,114.1743611,485659486,114.1743611,22.3072052,,,POINT (114.1743611 22.3072052)
768,22.3068299,114.1748728,485660466,114.1748728,22.3068299,,,POINT (114.1748728 22.3068299)
769,22.280367,114.1680272,490726147,114.1680272,22.280367,,,POINT (114.1680272 22.280367)
770,22.2797022,114.1687112,490726643,114.1687112,22.2797022,,,POINT (114.1687112 22.2797022)
771,22.2798037,114.1664826,490727645,114.1664826,22.2798037,,,POINT (114.1664826 22.2798037)
772,22.2808274,114.1703611,490730220,114.1703611,22.2808274,,,POINT (114.1703611 22.2808274)
773,22.3116343,114.2335189,491581385,114.2335189,22.3116343,4,motorway_junction,POINT (114.2335189 22.3116343)
774,22.3110722,114.2319645,491581391,114.2319645,22.3110722,4A,motorway_junction,POINT (114.2319645 22.3110722)
775,22.3119012,114.2343924,491581414,114.2343924,22.3119012,,,POINT (114.2343924 22.3119012)
776,22.3117601,114.2335383,491581842,114.2335383,22.3117601,,,POINT (114.2335383 22.3117601)
777,22.3128986,114.2264929,491586678,114.2264929,22.3128986,,,POINT (114.2264929 22.3128986)
778,22.3124458,114.2267097,491586679,114.2267097,22.3124458,,,POINT (114.2267097 22.3124458)
779,22.3131712,114.2245354,491586684,114.2245354,22.3131712,5,motorway_junction,POINT (114.2245354 22.3131712)
780,22.3125414,114.2262647,491586689,114.2262647,22.3125414,,,POINT (114.2262647 22.3125414)
781,22.310173,114.2311223,491586702,114.2311223,22.310173,,,POINT (114.2311223 22.310173)
782,22.3095062,114.2307887,491586705,114.2307887,22.3095062,,,POINT (114.2307887 22.3095062)
783,22.3122486,114.2267812,491586709,114.2267812,22.3122486,,,POINT (114.2267812 22.3122486)
784,22.3096814,114.2305354,491586713,114.2305354,22.3096814,,,POINT (114.2305354 22.3096814)
785,22.3091039,114.2313658,491586715,114.2313658,22.3091039,,,POINT (114.2313658 22.3091039)
786,22.3104199,114.2309861,491586716,114.2309861,22.3104199,,,POINT (114.2309861 22.3104199)
787,22.3112036,114.2320116,491586721,114.2320116,22.3112036,,,POINT (114.2320116 22.3112036)
788,22.308839,114.2313771,491586728,114.2313771,22.308839,,,POINT (114.2313771 22.308839)
789,22.310881,114.2285867,491588483,114.2285867,22.310881,K137,,POINT (114.2285867 22.310881)
790,22.3014846,114.2342995,491591707,114.2342995,22.3014846,2,motorway_junction,POINT (114.2342995 22.3014846)
791,22.3030254,114.2365587,491591750,114.2365587,22.3030254,,,POINT (114.2365587 22.3030254)
